long_strike,short_strike,current_price,long_ask,short_black_scholes_price,long_black_scholes_price,short_z_score,long_z_score,short_ask,long_bid,short_bid,net_premium,max_profit,max_loss,breakeven,reward_risk_ratio,probability_of_profit,spread_width,bid_ask_spread,long_open_interest,short_open_interest,iv_skew,long_implied_volatility,short_implied_volatility,long_delta,short_delta,long_gamma,short_gamma,long_theta,short_theta,net_theta,long_vega,short_vega,long_rho,short_rho,expiration
120.0,125.0,145.47999572753906,0.11,0.12775901306339366,0.084656712775522,0.174,0.063,0.15,0.09,0.13,0.02,0.02,4.98,124.98,0.0,0.95,5.0,0.06,20230,5416,-0.07624799999999998,0.59703,0.520782,-0.0204564473314615,-0.0460672832417967,0.0034471787678537814,0.007164220605689242,-0.05130008966920342,-0.08196768555839005,0.03,0.00987728291800045,0.021234630962254974,0.028920658097170683,0.029256686893186123,2025-06-27
120.0,126.0,145.47999572753906,0.11,0.1317607545146613,0.08465671250877538,0.214,0.063,0.16,0.09,0.15,0.04,0.04,5.96,125.96,0.01,0.95,6.0,0.07,20230,669,-0.09652899999999998,0.59703,0.500501,-0.0204564473314615,-0.0538589576592374,0.0034471787678537814,0.008165795204480873,-0.05130008966920342,-0.08920944278232912,0.04,0.00987728291800045,0.02502138752688297,0.028920658097170683,0.029249378625746232,2025-06-27
120.0,127.0,145.47999572753906,0.11,0.14889104487227467,0.08465671224130045,0.142,0.063,0.17,0.09,0.16,0.05,0.05,6.95,126.95,0.01,0.94,7.0,0.08000000000000002,20230,1400,-0.10897699999999994,0.59703,0.488053,-0.0204564473314615,-0.0603745131450816,0.0034471787678537814,0.009199891707751203,-0.05130008966920342,-0.09520999482921369,0.04,0.00987728291800045,0.02512180556072813,0.028920658097170683,0.02924803472473469,2025-06-27
120.0,128.0,145.47999572753906,0.11,0.16321361587610816,0.08465671197565072,0.164,0.063,0.19,0.09,0.18,0.07,0.07,7.93,127.93,0.01,0.93,8.0,0.1,20230,1956,-0.12431699999999996,0.59703,0.472713,-0.0204564473314615,-0.0682679425437952,0.0034471787678537814,0.010345494507220237,-0.05130008966920342,-0.10140028435365896,0.05,0.00987728291800045,0.029337120813800147,0.028920658097170683,0.02921839196666802,2025-06-27
120.0,129.0,145.47999572753906,0.11,0.18058423843455795,0.08465671170305011,0.163,0.063,0.21,0.09,0.2,0.09,0.09,8.91,128.91,0.01,0.92,9.0,0.12,20230,1357,-0.13908099999999995,0.59703,0.457949,-0.0204564473314615,-0.0780152382660019,0.0034471787678537814,0.011625627511404524,-0.05130008966920342,-0.1080222760414196,0.06,0.00987728291800045,0.03387525432461029,0.028920658097170683,0.029152037113758345,2025-06-27
120.0,130.0,145.47999572753906,0.11,0.20531461522128858,0.0846567114322827,0.12,0.063,0.23,0.09,0.22,0.11,0.11,9.89,129.89,0.01,0.91,10.0,0.14,20230,7107,-0.15165499999999993,0.59703,0.445375,-0.0204564473314615,-0.0864876605588334,0.0034471787678537814,0.0130095638982223,-0.05130008966920342,-0.1134875333781342,0.06,0.00987728291800045,0.03400852594730246,0.028920658097170683,0.029074713783627294,2025-06-27
121.0,123.0,145.47999572753906,0.11,0.10790292153757397,0.0906880902381415,0.205,0.103,0.13,0.1,0.12,0.01,0.01,1.99,122.99,0.01,0.97,2.0,0.03,1522,2093,-0.02951300000000001,0.580862,0.551349,-0.025261971767954,-0.0340498765800714,0.004101388463298389,0.005450347087299483,-0.057650251297287666,-0.0688031482407127,0.01,0.012121577722858004,0.017722265959413848,0.02900895077052547,0.02918506170929778,2025-06-27
121.0,124.0,145.47999572753906,0.11,0.12149864786759457,0.09068808995694955,0.152,0.103,0.14,0.1,0.12,0.01,0.01,2.99,123.99,0.0,0.96,3.0,0.04000000000000001,1522,1064,-0.04164500000000004,0.580862,0.539217,-0.025261971767954,-0.0397181676463594,0.004101388463298389,0.006265060714214731,-0.057650251297287666,-0.07521270185944112,0.02,0.012121577722858004,0.0178060726053946,0.02900895077052547,0.02923295686992619,2025-06-27
121.0,125.0,145.47999572753906,0.11,0.12775900990241418,0.09068808967383957,0.174,0.103,0.15,0.1,0.13,0.02,0.02,3.98,124.98,0.01,0.95,4.0,0.04999999999999999,1522,5416,-0.06008000000000002,0.580862,0.520782,-0.025261971767954,-0.0460672832417967,0.004101388463298389,0.007164220605689242,-0.057650251297287666,-0.08196768555839005,0.02,0.012121577722858004,0.021234630962254974,0.02900895077052547,0.029256686893186123,2025-06-27
121.0,126.0,145.47999572753906,0.11,0.13176075131283937,0.09068808939264716,0.214,0.103,0.16,0.1,0.15,0.04,0.04,4.96,125.96,0.01,0.95,5.0,0.06,1522,669,-0.08036100000000002,0.580862,0.500501,-0.025261971767954,-0.0538589576592374,0.004101388463298389,0.008165795204480873,-0.057650251297287666,-0.08920944278232912,0.03,0.012121577722858004,0.02502138752688297,0.02900895077052547,0.029249378625746232,2025-06-27
121.0,127.0,145.47999572753906,0.11,0.14889104139621434,0.09068808911069004,0.142,0.103,0.17,0.1,0.16,0.05,0.05,5.95,126.95,0.01,0.94,6.0,0.07,1522,1400,-0.09280899999999997,0.580862,0.488053,-0.025261971767954,-0.0603745131450816,0.004101388463298389,0.009199891707751203,-0.057650251297287666,-0.09520999482921369,0.04,0.012121577722858004,0.02512180556072813,0.02900895077052547,0.02924803472473469,2025-06-27
121.0,128.0,145.47999572753906,0.11,0.16321361219450825,0.09068808883026147,0.164,0.103,0.19,0.1,0.18,0.07,0.07,6.93,127.93,0.01,0.93,7.0,0.09,1522,1956,-0.108149,0.580862,0.472713,-0.025261971767954,-0.0682679425437952,0.004101388463298389,0.010345494507220237,-0.057650251297287666,-0.10140028435365896,0.04,0.012121577722858004,0.029337120813800147,0.02900895077052547,0.02921839196666802,2025-06-27
121.0,129.0,145.47999572753906,0.11,0.18058423452763517,0.09068808855136634,0.163,0.103,0.21,0.1,0.2,0.09,0.09,7.91,128.91,0.01,0.92,8.0,0.10999999999999999,1522,1357,-0.122913,0.580862,0.457949,-0.025261971767954,-0.0780152382660019,0.004101388463298389,0.011625627511404524,-0.057650251297287666,-0.1080222760414196,0.05,0.012121577722858004,0.03387525432461029,0.02900895077052547,0.029152037113758345,2025-06-27
121.0,130.0,145.47999572753906,0.11,0.2053146109414863,0.09068808824105856,0.12,0.103,0.23,0.1,0.22,0.11,0.11,8.89,129.89,0.01,0.91,9.0,0.13,1522,7107,-0.13548699999999997,0.580862,0.445375,-0.025261971767954,-0.0864876605588334,0.004101388463298389,0.0130095638982223,-0.057650251297287666,-0.1134875333781342,0.06,0.012121577722858004,0.03400852594730246,0.02900895077052547,0.029074713783627294,2025-06-27
121.0,131.0,145.47999572753906,0.11,0.23186500671988508,0.09068808795871597,0.121,0.103,0.26,0.1,0.25,0.14,0.14,9.86,130.86,0.01,0.9,10.0,0.16,1522,1021,-0.148922,0.580862,0.43194,-0.025261971767954,-0.0965757333367127,0.004101388463298389,0.014491566083122841,-0.057650251297287666,-0.1176976468019017,0.06,0.012121577722858004,0.03890610378648615,0.02900895077052547,0.029007990365018305,2025-06-27
122.0,125.0,145.47999572753906,0.12,0.12775900673566998,0.0919945569352949,0.174,0.196,0.15,0.11,0.13,0.01,0.01,2.99,124.99,0.0,0.95,3.0,0.039999999999999994,1255,5416,-0.03902800000000006,0.55981,0.520782,-0.0292292211515275,-0.0460672832417967,0.004738279309024644,0.007164220605689242,-0.06303420279413174,-0.08196768555839005,0.02,0.014749214302006597,0.021234630962254974,0.029107005264847392,0.029256686893186123,2025-06-27
122.0,126.0,145.47999572753906,0.12,0.13176074811052896,0.09199455665577849,0.214,0.196,0.16,0.11,0.15,0.03,0.03,3.97,125.97,0.01,0.95,4.0,0.05,1255,669,-0.059309000000000056,0.55981,0.500501,-0.0292292211515275,-0.0538589576592374,0.004738279309024644,0.008165795204480873,-0.06303420279413174,-0.08920944278232912,0.03,0.014749214302006597,0.02502138752688297,0.029107005264847392,0.029249378625746232,2025-06-27
122.0,127.0,145.47999572753906,0.12,0.14889103792543334,0.09199455637549869,0.142,0.196,0.17,0.11,0.16,0.04,0.04,4.96,126.96,0.01,0.94,5.0,0.06000000000000001,1255,1400,-0.07175700000000002,0.55981,0.488053,-0.0292292211515275,-0.0603745131450816,0.004738279309024644,0.009199891707751203,-0.06303420279413174,-0.09520999482921369,0.03,0.014749214302006597,0.02512180556072813,0.029107005264847392,0.02924803472473469,2025-06-27
122.0,128.0,145.47999572753906,0.12,0.16321360852409228,0.0919945560959845,0.164,0.196,0.19,0.11,0.18,0.06,0.06,5.94,127.94,0.01,0.93,6.0,0.08,1255,1956,-0.08709700000000004,0.55981,0.472713,-0.0292292211515275,-0.0682679425437952,0.004738279309024644,0.010345494507220237,-0.06303420279413174,-0.10140028435365896,0.04,0.014749214302006597,0.029337120813800147,0.029107005264847392,0.02921839196666802,2025-06-27
122.0,129.0,145.47999572753906,0.12,0.1805842306195231,0.09199455581455007,0.163,0.196,0.21,0.11,0.2,0.08,0.08,6.92,128.92,0.01,0.92,7.0,0.09999999999999999,1255,1357,-0.10186100000000003,0.55981,0.457949,-0.0292292211515275,-0.0780152382660019,0.004738279309024644,0.011625627511404524,-0.06303420279413174,-0.1080222760414196,0.04,0.014749214302006597,0.03387525432461029,0.029107005264847392,0.029152037113758345,2025-06-27
122.0,130.0,145.47999572753906,0.12,0.20531460675776358,0.09199455553464952,0.12,0.196,0.23,0.11,0.22,0.1,0.1,7.9,129.9,0.01,0.91,8.0,0.12000000000000001,1255,7107,-0.11443500000000001,0.55981,0.445375,-0.0292292211515275,-0.0864876605588334,0.004738279309024644,0.0130095638982223,-0.06303420279413174,-0.1134875333781342,0.05,0.014749214302006597,0.03400852594730246,0.029107005264847392,0.029074713783627294,2025-06-27
122.0,131.0,145.47999572753906,0.12,0.23186500222077466,0.09199455525283184,0.121,0.196,0.26,0.11,0.25,0.13,0.13,8.87,130.87,0.01,0.9,9.0,0.15000000000000002,1255,1021,-0.12787000000000004,0.55981,0.43194,-0.0292292211515275,-0.0965757333367127,0.004738279309024644,0.014491566083122841,-0.06303420279413174,-0.1176976468019017,0.05,0.014749214302006597,0.03890610378648615,0.029107005264847392,0.029007990365018305,2025-06-27
122.0,132.0,145.47999572753906,0.12,0.27221929294907277,0.09199455497408415,0.102,0.196,0.3,0.11,0.29,0.17,0.17,9.83,131.83,0.02,0.89,10.0,0.19,1255,4517,-0.13789900000000005,0.55981,0.421911,-0.0292292211515275,-0.106473517098913,0.004738279309024644,0.01620031680111711,-0.06303420279413174,-0.12250398524974121,0.06,0.014749214302006597,0.03905775240125741,0.029107005264847392,0.028876119835168614,2025-06-27
123.0,126.0,145.47999572753906,0.13,0.13176074494572898,0.09988793566561549,0.214,0.201,0.16,0.12,0.15,0.02,0.02,2.98,125.98,0.01,0.95,3.0,0.04000000000000001,2093,669,-0.04407899999999998,0.54458,0.500501,-0.0340498765800714,-0.0538589576592374,0.005450347087299483,0.008165795204480873,-0.0688031482407127,-0.08920944278232912,0.02,0.017722265959413848,0.02502138752688297,0.02918506170929778,0.029249378625746232,2025-06-27
123.0,127.0,145.47999572753906,0.13,0.14889103449534957,0.09988793537186469,0.142,0.201,0.17,0.12,0.16,0.03,0.03,3.97,126.97,0.01,0.94,4.0,0.05000000000000002,2093,1400,-0.05652699999999994,0.54458,0.488053,-0.0340498765800714,-0.0603745131450816,0.005450347087299483,0.009199891707751203,-0.0688031482407127,-0.09520999482921369,0.03,0.017722265959413848,0.02512180556072813,0.02918506170929778,0.02924803472473469,2025-06-27
123.0,128.0,145.47999572753906,0.13,0.16321360489337344,0.09988793507567717,0.164,0.201,0.19,0.12,0.18,0.05,0.05,4.95,127.95,0.01,0.93,5.0,0.07,2093,1956,-0.07186699999999996,0.54458,0.472713,-0.0340498765800714,-0.0682679425437952,0.005450347087299483,0.010345494507220237,-0.0688031482407127,-0.10140028435365896,0.03,0.017722265959413848,0.029337120813800147,0.02918506170929778,0.02921839196666802,2025-06-27
123.0,129.0,145.47999572753906,0.13,0.18058422675662644,0.09988793477827107,0.163,0.201,0.21,0.12,0.2,0.07,0.07,5.93,128.93,0.01,0.92,6.0,0.09,2093,1357,-0.08663099999999996,0.54458,0.457949,-0.0340498765800714,-0.0780152382660019,0.005450347087299483,0.011625627511404524,-0.0688031482407127,-0.1080222760414196,0.04,0.017722265959413848,0.03387525432461029,0.02918506170929778,0.029152037113758345,2025-06-27
123.0,130.0,145.47999572753906,0.13,0.20531460257145717,0.09988793448289757,0.12,0.201,0.23,0.12,0.22,0.09,0.09,6.91,129.91,0.01,0.91,7.0,0.11000000000000001,2093,7107,-0.09920499999999993,0.54458,0.445375,-0.0340498765800714,-0.0864876605588334,0.005450347087299483,0.0130095638982223,-0.0688031482407127,-0.1134875333781342,0.04,0.017722265959413848,0.03400852594730246,0.02918506170929778,0.029074713783627294,2025-06-27
123.0,131.0,145.47999572753906,0.13,0.23186499771888425,0.09988793418630548,0.121,0.201,0.26,0.12,0.25,0.12,0.12,7.88,130.88,0.02,0.9,8.0,0.14,2093,1021,-0.11263999999999996,0.54458,0.43194,-0.0340498765800714,-0.0965757333367127,0.005450347087299483,0.014491566083122841,-0.0688031482407127,-0.1176976468019017,0.05,0.017722265959413848,0.03890610378648615,0.02918506170929778,0.029007990365018305,2025-06-27
123.0,132.0,145.47999572753906,0.13,0.2722192879741048,0.09988793388971251,0.102,0.201,0.3,0.12,0.29,0.16,0.16,8.84,131.84,0.02,0.89,9.0,0.18,2093,4517,-0.12266899999999997,0.54458,0.421911,-0.0340498765800714,-0.106473517098913,0.005450347087299483,0.01620031680111711,-0.0688031482407127,-0.12250398524974121,0.05,0.017722265959413848,0.03905775240125741,0.02918506170929778,0.028876119835168614,2025-06-27
123.0,133.0,145.47999572753906,0.13,0.31118785843884744,0.09988793359352188,0.093,0.201,0.34,0.12,0.33,0.2,0.2,9.8,132.8,0.02,0.88,10.0,0.22000000000000003,2093,3342,-0.13545599999999997,0.54458,0.409124,-0.0340498765800714,-0.1181072230282545,0.005450347087299483,0.018105062581595444,-0.0688031482407127,-0.12647221753125448,0.06,0.017722265959413848,0.044180479661566886,0.02918506170929778,0.028721292891065894,2025-06-27
124.0,126.0,145.47999572753906,0.14,0.13176074175851848,0.11262638375246592,0.214,0.065,0.16,0.12,0.15,0.01,0.01,1.99,125.99,0.01,0.95,2.0,0.04000000000000001,1064,669,-0.031974999999999976,0.532476,0.500501,-0.0397181676463594,-0.0538589576592374,0.006265060714214731,0.008165795204480873,-0.07521270185944112,-0.08920944278232912,0.01,0.0178060726053946,0.02502138752688297,0.02923295686992619,0.029249378625746232,2025-06-27
124.0,127.0,145.47999572753906,0.14,0.1488910310351388,0.11262638343085829,0.142,0.065,0.17,0.12,0.16,0.02,0.02,2.98,126.98,0.01,0.94,3.0,0.05000000000000002,1064,1400,-0.044422999999999935,0.532476,0.488053,-0.0397181676463594,-0.0603745131450816,0.006265060714214731,0.009199891707751203,-0.07521270185944112,-0.09520999482921369,0.02,0.0178060726053946,0.02512180556072813,0.02923295686992619,0.02924803472473469,2025-06-27
124.0,128.0,145.47999572753906,0.14,0.16321360123470185,0.1126263831110208,0.164,0.065,0.19,0.12,0.18,0.04,0.04,3.96,127.96,0.01,0.93,4.0,0.07,1064,1956,-0.059762999999999955,0.532476,0.472713,-0.0397181676463594,-0.0682679425437952,0.006265060714214731,0.010345494507220237,-0.07521270185944112,-0.10140028435365896,0.03,0.0178060726053946,0.029337120813800147,0.02923295686992619,0.02921839196666802,2025-06-27
124.0,129.0,145.47999572753906,0.14,0.18058422287112208,0.11262638279294634,0.163,0.065,0.21,0.12,0.2,0.06,0.06,4.94,128.94,0.01,0.92,5.0,0.09,1064,1357,-0.07452699999999995,0.532476,0.457949,-0.0397181676463594,-0.0780152382660019,0.006265060714214731,0.011625627511404524,-0.07521270185944112,-0.1080222760414196,0.03,0.0178060726053946,0.03387525432461029,0.02923295686992619,0.029152037113758345,2025-06-27
124.0,130.0,145.47999572753906,0.14,0.20531459836064325,0.11262638247222334,0.12,0.065,0.23,0.12,0.22,0.08,0.08,5.92,129.92,0.01,0.91,6.0,0.11000000000000001,1064,7107,-0.08710099999999993,0.532476,0.445375,-0.0397181676463594,-0.0864876605588334,0.006265060714214731,0.0130095638982223,-0.07521270185944112,-0.1134875333781342,0.04,0.0178060726053946,0.03400852594730246,0.02923295686992619,0.029074713783627294,2025-06-27
124.0,131.0,145.47999572753906,0.14,0.23186499319479825,0.11262638215370746,0.121,0.065,0.26,0.12,0.25,0.11,0.11,6.89,130.89,0.02,0.9,7.0,0.14,1064,1021,-0.10053599999999996,0.532476,0.43194,-0.0397181676463594,-0.0965757333367127,0.006265060714214731,0.014491566083122841,-0.07521270185944112,-0.1176976468019017,0.04,0.0178060726053946,0.03890610378648615,0.02923295686992619,0.029007990365018305,2025-06-27
124.0,132.0,145.47999572753906,0.14,0.2722192829861392,0.11262638183563212,0.102,0.065,0.3,0.12,0.29,0.15,0.15,7.85,131.85,0.02,0.89,8.0,0.18,1064,4517,-0.11056499999999997,0.532476,0.421911,-0.0397181676463594,-0.106473517098913,0.006265060714214731,0.01620031680111711,-0.07521270185944112,-0.12250398524974121,0.05,0.0178060726053946,0.03905775240125741,0.02923295686992619,0.028876119835168614,2025-06-27
124.0,133.0,145.47999572753906,0.14,0.31118785306064645,0.11262638151623516,0.093,0.065,0.34,0.12,0.33,0.19,0.19,8.81,132.81,0.02,0.88,9.0,0.22000000000000003,1064,3342,-0.12335199999999996,0.532476,0.409124,-0.0397181676463594,-0.1181072230282545,0.006265060714214731,0.018105062581595444,-0.07521270185944112,-0.12647221753125448,0.05,0.0178060726053946,0.044180479661566886,0.02923295686992619,0.028721292891065894,2025-06-27
124.0,134.0,145.47999572753906,0.14,0.35474722357413135,0.1126263811963919,0.128,0.065,0.4,0.12,0.37,0.23,0.23,9.77,133.77,0.02,0.87,10.0,0.28,1064,2796,-0.13673099999999994,0.532476,0.395745,-0.0397181676463594,-0.1328354667827265,0.006265060714214731,0.020278327029995262,-0.07521270185944112,-0.13078700836798082,0.06,0.0178060726053946,0.04437462344320724,0.02923295686992619,0.02850867357079966,2025-06-27
125.0,127.0,145.47999572753906,0.15,0.14889102761402917,0.11985484613581976,0.142,0.085,0.17,0.13,0.16,0.01,0.01,1.99,126.99,0.01,0.94,2.0,0.04000000000000001,5416,1400,-0.027112999999999998,0.515166,0.488053,-0.0460672832417967,-0.0603745131450816,0.007164220605689242,0.009199891707751203,-0.08196768555839005,-0.09520999482921369,0.01,0.021234630962254974,0.02512180556072813,0.029256686893186123,0.02924803472473469,2025-06-27
125.0,128.0,145.47999572753906,0.15,0.16321359761908028,0.11985484580743178,0.164,0.085,0.19,0.13,0.18,0.03,0.03,2.97,127.97,0.01,0.93,3.0,0.06,5416,1956,-0.04245300000000002,0.515166,0.472713,-0.0460672832417967,-0.0682679425437952,0.007164220605689242,0.010345494507220237,-0.08196768555839005,-0.10140028435365896,0.02,0.021234630962254974,0.029337120813800147,0.029256686893186123,0.02921839196666802,2025-06-27
125.0,129.0,145.47999572753906,0.15,0.18058421901357313,0.1198548454689643,0.163,0.085,0.21,0.13,0.2,0.05,0.05,3.95,128.95,0.01,0.92,4.0,0.07999999999999999,5416,1357,-0.05721700000000002,0.515166,0.457949,-0.0460672832417967,-0.0780152382660019,0.007164220605689242,0.011625627511404524,-0.08196768555839005,-0.1080222760414196,0.03,0.021234630962254974,0.03387525432461029,0.029256686893186123,0.029152037113758345,2025-06-27
125.0,130.0,145.47999572753906,0.15,0.20531459417370002,0.11985484513187705,0.12,0.085,0.23,0.13,0.22,0.07,0.07,4.93,129.93,0.01,0.91,5.0,0.1,5416,7107,-0.06979099999999999,0.515166,0.445375,-0.0460672832417967,-0.0864876605588334,0.007164220605689242,0.0130095638982223,-0.08196768555839005,-0.1134875333781342,0.03,0.021234630962254974,0.03400852594730246,0.029256686893186123,0.029074713783627294,2025-06-27
125.0,131.0,145.47999572753906,0.15,0.23186498869013317,0.11985484480119846,0.121,0.085,0.26,0.13,0.25,0.1,0.1,5.9,130.9,0.02,0.9,6.0,0.13,5416,1021,-0.08322600000000002,0.515166,0.43194,-0.0460672832417967,-0.0965757333367127,0.007164220605689242,0.014491566083122841,-0.08196768555839005,-0.1176976468019017,0.04,0.021234630962254974,0.03890610378648615,0.029256686893186123,0.029007990365018305,2025-06-27
125.0,132.0,145.47999572753906,0.15,0.2722192780081176,0.11985484446868533,0.102,0.085,0.3,0.13,0.29,0.14,0.14,6.86,131.86,0.02,0.89,7.0,0.16999999999999998,5416,4517,-0.09325500000000003,0.515166,0.421911,-0.0460672832417967,-0.106473517098913,0.007164220605689242,0.01620031680111711,-0.08196768555839005,-0.12250398524974121,0.04,0.021234630962254974,0.03905775240125741,0.029256686893186123,0.028876119835168614,2025-06-27
125.0,133.0,145.47999572753906,0.15,0.3111878476849075,0.11985484413526448,0.093,0.085,0.34,0.13,0.33,0.18,0.18,7.82,132.82,0.02,0.88,8.0,0.21000000000000002,5416,3342,-0.10604200000000003,0.515166,0.409124,-0.0460672832417967,-0.1181072230282545,0.007164220605689242,0.018105062581595444,-0.08196768555839005,-0.12647221753125448,0.04,0.021234630962254974,0.044180479661566886,0.029256686893186123,0.028721292891065894,2025-06-27
125.0,134.0,145.47999572753906,0.15,0.3547472177988915,0.11985484380046563,0.128,0.085,0.4,0.13,0.37,0.22,0.22,8.78,133.78,0.03,0.87,9.0,0.27,5416,2796,-0.119421,0.515166,0.395745,-0.0460672832417967,-0.1328354667827265,0.007164220605689242,0.020278327029995262,-0.08196768555839005,-0.13078700836798082,0.05,0.021234630962254974,0.04437462344320724,0.029256686893186123,0.02850867357079966,2025-06-27
125.0,135.0,145.47999572753906,0.15,0.42417367185738186,0.11985484346566722,0.084,0.085,0.46,0.13,0.44,0.29,0.29,9.71,134.71,0.03,0.85,10.0,0.33,5416,13532,-0.12814000000000003,0.515166,0.387026,-0.0460672832417967,-0.1465114933980477,0.007164220605689242,0.02273173398572528,-0.08196768555839005,-0.1328043476894627,0.05,0.021234630962254974,0.049720129569391015,0.029256686893186123,0.028295123249197262,2025-06-27
126.0,128.0,145.47999572753906,0.16,0.16321359397271173,0.12346430921078078,0.164,0.215,0.19,0.15,0.18,0.02,0.02,1.98,127.98,0.01,0.93,2.0,0.04000000000000001,669,1956,-0.02219300000000002,0.494906,0.472713,-0.0538589576592374,-0.0682679425437952,0.008165795204480873,0.010345494507220237,-0.08920944278232912,-0.10140028435365896,0.01,0.02502138752688297,0.029337120813800147,0.029249378625746232,0.02921839196666802,2025-06-27
126.0,129.0,145.47999572753906,0.16,0.18058421514235423,0.12346430887494808,0.163,0.215,0.21,0.15,0.2,0.04,0.04,2.96,128.96,0.01,0.92,3.0,0.06,669,1357,-0.03695700000000002,0.494906,0.457949,-0.0538589576592374,-0.0780152382660019,0.008165795204480873,0.011625627511404524,-0.08920944278232912,-0.1080222760414196,0.02,0.02502138752688297,0.03387525432461029,0.029249378625746232,0.029152037113758345,2025-06-27
126.0,130.0,145.47999572753906,0.16,0.20531458998481078,0.12346430853911183,0.12,0.215,0.23,0.15,0.22,0.06,0.06,3.94,129.94,0.02,0.91,4.0,0.08000000000000002,669,7107,-0.04953099999999999,0.494906,0.445375,-0.0538589576592374,-0.0864876605588334,0.008165795204480873,0.0130095638982223,-0.08920944278232912,-0.1134875333781342,0.02,0.02502138752688297,0.03400852594730246,0.029249378625746232,0.029074713783627294,2025-06-27
126.0,131.0,145.47999572753906,0.16,0.23186498412650103,0.1234643081666773,0.121,0.215,0.26,0.15,0.25,0.09,0.09,4.91,130.91,0.02,0.9,5.0,0.11000000000000001,669,1021,-0.06296600000000002,0.494906,0.43194,-0.0538589576592374,-0.0965757333367127,0.008165795204480873,0.014491566083122841,-0.08920944278232912,-0.1176976468019017,0.03,0.02502138752688297,0.03890610378648615,0.029249378625746232,0.029007990365018305,2025-06-27
126.0,132.0,145.47999572753906,0.16,0.27221927295272685,0.1234643078206572,0.102,0.215,0.3,0.15,0.29,0.13,0.13,5.87,131.87,0.02,0.89,6.0,0.15,669,4517,-0.07299500000000003,0.494906,0.421911,-0.0538589576592374,-0.106473517098913,0.008165795204480873,0.01620031680111711,-0.08920944278232912,-0.12250398524974121,0.03,0.02502138752688297,0.03905775240125741,0.029249378625746232,0.028876119835168614,2025-06-27
126.0,133.0,145.47999572753906,0.16,0.31118784222733886,0.12346430748250281,0.093,0.215,0.34,0.15,0.33,0.17,0.17,6.83,132.83,0.02,0.88,7.0,0.19000000000000003,669,3342,-0.08578200000000002,0.494906,0.409124,-0.0538589576592374,-0.1181072230282545,0.008165795204480873,0.018105062581595444,-0.08920944278232912,-0.12647221753125448,0.04,0.02502138752688297,0.044180479661566886,0.029249378625746232,0.028721292891065894,2025-06-27
126.0,134.0,145.47999572753906,0.16,0.3547472119180384,0.12346430713184464,0.128,0.215,0.4,0.15,0.37,0.21,0.21,7.79,133.79,0.03,0.87,8.0,0.25,669,2796,-0.099161,0.494906,0.395745,-0.0538589576592374,-0.1328354667827265,0.008165795204480873,0.020278327029995262,-0.08920944278232912,-0.13078700836798082,0.04,0.02502138752688297,0.04437462344320724,0.029249378625746232,0.02850867357079966,2025-06-27
126.0,135.0,145.47999572753906,0.16,0.42417366533765666,0.12346430678628106,0.084,0.215,0.46,0.15,0.44,0.28,0.28,8.72,134.72,0.03,0.85,9.0,0.31000000000000005,669,13532,-0.10788000000000003,0.494906,0.387026,-0.0538589576592374,-0.1465114933980477,0.008165795204480873,0.02273173398572528,-0.08920944278232912,-0.1328043476894627,0.04,0.02502138752688297,0.049720129569391015,0.029249378625746232,0.028295123249197262,2025-06-27
126.0,136.0,145.47999572753906,0.16,0.5114721174928896,0.12346430644720296,0.056,0.215,0.54,0.15,0.52,0.36,0.36,9.64,135.64,0.04,0.84,10.0,0.39,669,4227,-0.115616,0.494906,0.37929,-0.0538589576592374,-0.1604944610314052,0.008165795204480873,0.025582729563048474,-0.08920944278232912,-0.1348911224565812,0.05,0.02502138752688297,0.05511853043645949,0.029249378625746232,0.028011576917640415,2025-06-27
127.0,128.0,145.47999572753906,0.17,0.16321359023071924,0.14035906926284536,0.164,0.14,0.19,0.16,0.18,0.01,0.01,0.99,127.99,0.01,0.93,1.0,0.03,1400,1956,-0.010182000000000024,0.482895,0.472713,-0.0603745131450816,-0.0682679425437952,0.009199891707751203,0.010345494507220237,-0.09520999482921369,-0.10140028435365896,0.01,0.02512180556072813,0.029337120813800147,0.02924803472473469,0.02921839196666802,2025-06-27
127.0,129.0,145.47999572753906,0.17,0.1805842111592817,0.14035906889517946,0.163,0.14,0.21,0.16,0.2,0.03,0.03,1.97,128.97,0.02,0.92,2.0,0.04999999999999999,1400,1357,-0.024946000000000024,0.482895,0.457949,-0.0603745131450816,-0.0780152382660019,0.009199891707751203,0.011625627511404524,-0.09520999482921369,-0.1080222760414196,0.01,0.02512180556072813,0.03387525432461029,0.02924803472473469,0.029152037113758345,2025-06-27
127.0,130.0,145.47999572753906,0.17,0.20531458566438765,0.1403590685265046,0.12,0.14,0.23,0.16,0.22,0.05,0.05,2.95,129.95,0.02,0.91,3.0,0.07,1400,7107,-0.03752,0.482895,0.445375,-0.0603745131450816,-0.0864876605588334,0.009199891707751203,0.0130095638982223,-0.09520999482921369,-0.1134875333781342,0.02,0.02512180556072813,0.03400852594730246,0.02924803472473469,0.029074713783627294,2025-06-27
